year,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1996,14.847,29.393,47.93,68.65,85.284,96.223,103.141,106.555,109.008,110.911,111.572,110.761,108.15,103.706,97.603,90.013,81.507,72.371,63.282,54.467,46.247,38.717,31.971,26.01,20.741,16.135,12.154,8.818,6.254,4.452,3.239,2.51,1.971,1.519,0.994
1997,13.619,27.076,44.596,64.507,80.924,92.203,99.773,103.988,107.101,109.462,110.398,109.711,107.201,102.865,96.893,89.459,81.141,72.232,63.431,54.94,46.943,39.514,32.799,26.806,21.433,16.663,12.529,9.066,6.397,4.51,3.234,2.466,1.913,1.47,0.963
1998,14.018,28.142,46.237,66.655,83.034,93.935,100.083,102.106,102.965,103.279,102.827,101.505,99.069,95.433,90.464,84.195,76.903,68.792,60.481,52.201,44.348,37.048,30.463,24.614,19.429,14.891,10.995,7.766,5.315,3.626,2.521,1.891,1.443,1.081,0.686
1999,12.458,25.08,41.503,60.253,75.541,86.016,92.262,94.795,96.166,96.89,96.716,95.555,93.271,89.814,85.083,79.128,72.26,64.686,57.007,49.415,42.162,35.348,29.163,23.63,18.659,14.245,10.452,7.314,4.922,3.263,2.179,1.571,1.158,0.849,0.529
2000,8.578,17.821,32.01,50.147,67.016,80.681,89.424,93.309,95.08,95.448,94.809,93.298,91.104,88.204,84.299,79.31,73.18,66.049,58.591,51.022,43.628,36.538,30.041,24.199,18.996,14.43,10.521,7.295,4.86,3.192,2.088,1.449,1.046,0.792,0.526
2001,8.565,17.938,32.22,50.434,67.258,80.88,89.27,92.554,93.656,93.37,92.26,90.502,88.304,85.624,82.064,77.5,71.777,65.004,57.81,50.415,43.156,36.178,29.769,23.995,18.851,14.336,10.454,7.232,4.787,3.101,1.981,1.332,0.927,0.68,0.441
2002,10.477,21.47,36.398,54.033,68.977,79.885,86.416,88.953,90.038,90.272,89.772,88.57,86.698,84.091,80.429,75.656,69.848,63.163,56.228,49.222,42.31,35.601,29.41,23.79,18.663,14.048,10.102,6.879,4.456,2.808,1.754,1.187,0.825,0.58,0.347
2003,12.493,25.09,40.758,58.065,71.538,80.226,85.295,87.379,88.583,89.303,89.2,88.187,86.225,83.263,79.121,73.841,67.788,61.174,54.574,48.105,41.705,35.428,29.582,24.198,19.122,14.392,10.332,7.025,4.519,2.794,1.706,1.148,0.781,0.515,0.274
2004,15.174,29.866,46.604,63.625,75.268,80.988,83.844,84.806,85.768,86.961,87.548,87.253,85.696,82.775,78.429,72.781,66.432,59.639,52.933,46.431,40.12,34.051,28.463,23.364,18.55,14.047,10.156,6.96,4.509,2.792,1.711,1.162,0.781,0.477,0.215
2005,15.485,30.422,47.416,64.695,76.538,82.407,85.353,86.369,87.407,88.698,89.351,89.065,87.395,84.242,79.612,73.649,66.993,59.903,52.889,46.087,39.599,33.485,27.922,22.904,18.243,13.94,10.198,7.077,4.65,2.916,1.802,1.213,0.804,0.486,0.221
